wellbeing,SocialConnections,Country,Language,Weird,Setting,Tablet
-1.196339447,High,Japan,Japanese,0,In a lab,Computers
-0.339985055,High,Japan,Japanese,0,In a lab,Computers
-0.029573717,High,Japan,Japanese,0,In a lab,Computers
-1.712246211,High,Japan,Japanese,0,In a lab,Computers
-2.471726815,High,Japan,Japanese,0,In a lab,Computers
-0.802500052,High,Japan,Japanese,0,In a lab,Computers
-0.124075794,High,Japan,Japanese,0,In a lab,Computers
-1.048714632,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.705881646,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.146350411,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.390331279,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.271739028,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.260808136,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.543235348,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.178114099,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.043311024,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.495819893,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.544680072,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.418582208,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.216118677,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.874867736,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
1.138523804,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.213744063,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.202672946,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.453108086,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.497101166,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.019159883,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.94317473,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.047144008,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.518487892,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.67319097,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.146743792,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.248641453,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.843890811,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.217931332,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.244457087,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.064015017,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.254705246,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.554475043,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.848763038,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.094851718,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.535193226,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.961240209,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.05333438,High,New Zealand,English,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.036463371,High,Poland,Polish,1,In a lab,Computers
-0.242704239,High,Poland,Polish,1,In a lab,Computers
-0.871962418,High,Poland,Polish,1,In a lab,Computers
0.233383068,High,Poland,Polish,1,In a lab,Computers
-0.656055383,High,Poland,Polish,1,In a lab,Computers
0.163794124,High,Poland,Polish,1,In a lab,Computers
0.175261525,High,Poland,Polish,1,In a lab,Computers
0.215992099,High,Poland,Polish,1,In a lab,Computers
0.645818645,High,Poland,Polish,1,In a lab,Computers
-0.976751751,High,Poland,Polish,1,In a lab,Computers
-0.016127986,High,Poland,Polish,1,In a lab,Computers
-1.184478664,High,Poland,Polish,1,In a lab,Computers
-0.688881833,High,Poland,Polish,1,In a lab,Computers
0.439409876,High,Poland,Polish,1,In a lab,Computers
-0.167964843,High,Poland,Polish,1,In a lab,Computers
-1.523888597,High,Poland,Polish,1,In a lab,Computers
0.041600175,High,Poland,Polish,1,In a lab,Computers
0.039495267,High,Poland,Polish,1,In a lab,Computers
-1.066117022,High,Poland,Polish,1,In a lab,Computers
-1.987597386,High,Poland,Polish,1,In a lab,Computers
0.495426511,High,Poland,Polish,1,In a lab,Computers
-0.420914822,High,Poland,Polish,1,In a lab,Computers
-0.071357858,High,Poland,Polish,1,In a lab,Computers
-0.286986669,High,Poland,Polish,1,In a lab,Computers
0.941604106,High,Poland,Polish,1,In a lab,Computers
0.58202669,High,Poland,Polish,1,In a lab,Computers
-0.517395228,High,Poland,Polish,1,In a lab,Computers
0.28281595,High,Poland,Polish,1,In a lab,Computers
-0.858783491,High,Poland,Polish,1,In a lab,Computers
-0.130532968,High,Poland,Polish,1,In a lab,Computers
-0.409967381,High,Poland,Polish,1,In a lab,Computers
-0.309134708,High,Poland,Polish,1,In a lab,Computers
-0.989005915,High,Poland,Polish,1,In a lab,Computers
0.570952671,High,Poland,Polish,1,In a lab,Computers
-0.003469019,High,Poland,Polish,1,In a lab,Computers
-1.210445363,High,Poland,Polish,1,In a lab,Computers
0.476970554,High,Poland,Polish,1,In a lab,Computers
0.101713695,High,Poland,Polish,1,In a lab,Computers
-0.467035358,High,Poland,Polish,1,In a lab,Computers
-0.121437279,High,Poland,Polish,1,In a lab,Computers
0.083917923,High,Poland,Polish,1,In a lab,Computers
-0.174829046,High,Poland,Polish,1,In a lab,Computers
0.338579429,High,Poland,Polish,1,In a lab,Computers
-0.04341283,High,Poland,Polish,1,In a lab,Computers
0.030399578,High,Poland,Polish,1,In a lab,Computers
0.175261525,High,Poland,Polish,1,In a lab,Computers
-0.700082431,High,Poland,Polish,1,In a lab,Computers
-1.624061085,High,Poland,Polish,1,In a lab,Computers
0.460366349,High,Poland,Polish,1,In a lab,Computers
0.396700972,High,Poland,Polish,1,In a lab,Computers
0.283082754,High,Poland,Polish,1,In a lab,Computers
0.529561911,High,Poland,Polish,1,In a lab,Computers
-1.07731762,High,Poland,Polish,1,In a lab,Computers
0.246702221,High,Poland,Polish,1,In a lab,Computers
0.575569515,High,Poland,Polish,1,In a lab,Computers
0.759310285,High,Poland,Polish,1,In a lab,Computers
0.604301307,High,Poland,Polish,1,In a lab,Computers
-0.326132296,High,Poland,Polish,1,In a lab,Computers
-0.877759408,High,Poland,Polish,1,In a lab,Computers
0.396700972,High,Poland,Polish,1,In a lab,Computers
-0.628248354,High,Poland,Polish,1,In a lab,Computers
0.844983475,High,Poland,Polish,1,In a lab,Computers
-0.441997873,High,Poland,Polish,1,In a lab,Computers
-0.25417164,High,Poland,Polish,1,In a lab,Computers
0.324206709,High,Poland,Polish,1,In a lab,Computers
0.875567018,High,Poland,Polish,1,In a lab,Computers
-0.029700296,High,Poland,Polish,1,In a lab,Computers
-0.839273967,High,Poland,Polish,1,In a lab,Computers
0.75087478,High,Poland,Polish,1,In a lab,Computers
0.133603962,High,Poland,Polish,1,In a lab,Computers
0.122403364,High,Poland,Polish,1,In a lab,Computers
0.059004791,High,Poland,Polish,1,In a lab,Computers
0.421347301,High,Poland,Polish,1,In a lab,Computers
0.000743023,High,Poland,Polish,1,In a lab,Computers
0.114361241,High,Poland,Polish,1,In a lab,Computers
-0.472452612,High,Poland,Polish,1,In a lab,Computers
0.329877121,High,Poland,Polish,1,In a lab,Computers
-0.262607144,High,Poland,Polish,1,In a lab,Computers
-0.359747735,High,Poland,Polish,1,In a lab,Computers
1.088570961,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.330003699,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.600429904,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.19384406,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.196176675,High,Poland,Polish,1,In a lab,Computers
0.288753165,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
1.061019315,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.418582208,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.268850259,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
0.071790337,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.180232654,High,Poland,Polish,1,In a lab,Computers
-0.353025983,High,Poland,Polish,1,In a lab,Computers
-0.128161257,High,Poland,Polish,1,In a lab,Computers
-1.776698351,High,Poland,Polish,1,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.280798523,High,Poland,Polish,1,In a lab,Computers
-0.192877975,High,Poland,Polish,1,In a lab,Computers
